index;state;date;country;recovered
56266;no;2020-08-31;Panama;66173.0
56267;no;2020-08-31;Papua New Guinea;232.0
56268;no;2020-08-31;Paraguay;9421.0
56269;no;2020-08-31;Peru;455457.0
56270;no;2020-08-31;Philippines;157562.0
56271;no;2020-08-31;Poland;46638.0
56272;no;2020-08-31;Portugal;41961.0
56273;no;2020-08-31;Qatar;115667.0
56274;no;2020-08-31;Romania;37869.0
56275;no;2020-08-31;South Sudan;1290.0
56276;no;2020-08-31;Russia;807339.0
56277;no;2020-08-31;Saint Kitts and Nevis;17.0
56278;no;2020-08-31;Saint Lucia;25.0
56279;no;2020-08-31;Saint Vincent and the Grenadines;57.0
56280;no;2020-08-31;San Marino;660.0
56281;no;2020-08-31;Sao Tome and Principe;851.0
56282;no;2020-08-31;Saudi Arabia;290796.0
56283;no;2020-08-31;Senegal;9439.0
56284;no;2020-08-31;Serbia;0.0
56285;no;2020-08-31;Seychelles;127.0
56286;no;2020-08-31;Sierra Leone;1594.0
56287;no;2020-08-31;Singapore;55658.0
56288;no;2020-08-31;Slovakia;2377.0
56289;no;2020-08-31;Slovenia;2296.0
56290;no;2020-08-31;Rwanda;2013.0
56291;no;2020-08-31;Finland;7200.0
56292;no;2020-08-31;Zimbabwe;5221.0
56293;no;2020-08-31;Ethiopia;18994.0
56294;Isle of Man;2020-08-31;United Kingdom;312.0
56295;Jiangsu;2020-08-31;China;658.0
56296;Jiangxi;2020-08-31;China;934.0
56297;Jilin;2020-08-31;China;155.0
56298;Liaoning;2020-08-31;China;259.0
56299;Macau;2020-08-31;China;46.0
56300;Martinique;2020-08-31;France;98.0
56301;Mayotte;2020-08-31;France;2964.0
56302;Montserrat;2020-08-31;United Kingdom;12.0
56303;New Caledonia;2020-08-31;France;23.0
56304;New South Wales;2020-08-31;Australia;2994.0
56305;Ningxia;2020-08-31;China;75.0
56306;Northern Territory;2020-08-31;Australia;31.0
56307;Inner Mongolia;2020-08-31;China;257.0
56308;Qinghai;2020-08-31;China;18.0
56309;Reunion;2020-08-31;France;880.0
56310;Saint Barthelemy;2020-08-31;France;13.0
56311;Saint Pierre and Miquelon;2020-08-31;France;1.0
56312;Shaanxi;2020-08-31;China;355.0
56313;Shandong;2020-08-31;China;808.0
56314;Shanghai;2020-08-31;China;840.0
56315;Shanxi;2020-08-31;China;201.0
56316;Sichuan;2020-08-31;China;624.0
56317;Sint Maarten;2020-08-31;Netherlands;200.0
56318;South Australia;2020-08-31;Australia;458.0
56319;St Martin;2020-08-31;France;79.0
56320;Tasmania;2020-08-31;Australia;216.0
56321;Tianjin;2020-08-31;China;213.0
56322;Queensland;2020-08-31;Australia;1084.0
56323;Tibet;2020-08-31;China;1.0
56324;Hunan;2020-08-31;China;1015.0
56325;Hong Kong;2020-08-31;China;4342.0
56326;Anguilla;2020-08-31;United Kingdom;3.0
56327;Anhui;2020-08-31;China;985.0
56328;Aruba;2020-08-31;Netherlands;768.0
56329;Australian Capital Territory;2020-08-31;Australia;110.0
56330;Beijing;2020-08-31;China;926.0
56331;Bermuda;2020-08-31;United Kingdom;155.0
56332;Bonaire, Sint Eustatius and Saba;2020-08-31;Netherlands;7.0
56333;British Virgin Islands;2020-08-31;United Kingdom;8.0
56334;Cayman Islands;2020-08-31;United Kingdom;202.0
56335;Channel Islands;2020-08-31;United Kingdom;545.0
56336;Chongqing;2020-08-31;China;577.0
56337;Curacao;2020-08-31;Netherlands;35.0
56338;Falkland Islands (Malvinas);2020-08-31;United Kingdom;13.0
56339;Hubei;2020-08-31;China;63627.0
56340;Faroe Islands;2020-08-31;Denmark;374.0
56341;French Polynesia;2020-08-31;France;205.0
56342;Fujian;2020-08-31;China;368.0
56343;Gansu;2020-08-31;China;167.0
56344;Gibraltar;2020-08-31;United Kingdom;232.0
56345;Greenland;2020-08-31;Denmark;14.0
56346;Guadeloupe;2020-08-31;France;336.0
56347;Guangdong;2020-08-31;China;1721.0
56348;Guangxi;2020-08-31;China;253.0
56349;Guizhou;2020-08-31;China;145.0
56350;Hainan;2020-08-31;China;165.0
56351;Hebei;2020-08-31;China;346.0
56352;Heilongjiang;2020-08-31;China;935.0
56353;Henan;2020-08-31;China;1254.0
56354;French Guiana;2020-08-31;France;8654.0
56355;Turks and Caicos Islands;2020-08-31;United Kingdom;200.0
56356;no;2020-08-31;Fiji;23.0
56357;Western Australia;2020-08-31;Australia;641.0
56358;no;2020-08-31;Cambodia;266.0
56359;no;2020-08-31;Cameroon;17651.0
56360;no;2020-08-31;Canada;116020.0
56361;no;2020-08-31;Central African Republic;1790.0
56362;no;2020-08-31;Chad;880.0
56363;no;2020-08-31;Chile;383879.0
56364;no;2020-08-31;Colombia;459460.0
56365;no;2020-08-31;Comoros;399.0
56366;no;2020-08-31;Congo (Brazzaville);1742.0
56367;no;2020-08-31;Congo (Kinshasa);9133.0
56368;no;2020-08-31;Costa Rica;16056.0
56369;no;2020-08-31;Cote d'Ivoire;16699.0
56370;Victoria;2020-08-31;Australia;15814.0
56371;no;2020-08-31;Cabo Verde;2916.0
56372;no;2020-08-31;Cuba;3378.0
56373;no;2020-08-31;Czechia;17807.0
56374;no;2020-08-31;Denmark;15205.0
56375;no;2020-08-31;Diamond Princess;651.0
56376;no;2020-08-31;Djibouti;5323.0
56377;no;2020-08-31;Dominica;18.0
56378;no;2020-08-31;Dominican Republic;68082.0
56379;no;2020-08-31;Ecuador;101669.0
56380;no;2020-08-31;Egypt;72929.0
56381;no;2020-08-31;El Salvador;14292.0
56382;no;2020-08-31;Equatorial Guinea;3884.0
56383;no;2020-08-31;Eritrea;284.0
56384;no;2020-08-31;Estonia;2088.0
56385;no;2020-08-31;Eswatini;3529.0
56386;no;2020-08-31;Cyprus;1139.0
56387;no;2020-08-31;Burundi;357.0
56388;no;2020-08-31;Croatia;7434.0
56389;no;2020-08-31;Burkina Faso;1058.0
56390;no;2020-08-31;Burma;354.0
56391;Xinjiang;2020-08-31;China;865.0
56392;Yunnan;2020-08-31;China;191.0
56393;Zhejiang;2020-08-31;China;1268.0
56394;no;2020-08-31;Afghanistan;29089.0
56395;no;2020-08-31;Albania;5214.0
56396;no;2020-08-31;Algeria;31244.0
56397;no;2020-08-31;Andorra;908.0
56398;no;2020-08-31;Antigua and Barbuda;91.0
56399;no;2020-08-31;Argentina;301195.0
56400;no;2020-08-31;Armenia;37722.0
56401;no;2020-08-31;Austria;23226.0
56402;no;2020-08-31;Azerbaijan;33847.0
56403;no;2020-08-31;Bahamas;801.0
56404;no;2020-08-31;Angola;1071.0
56405;no;2020-08-31;Bangladesh;204887.0
56406;no;2020-08-31;Bahrain;49047.0
56407;no;2020-08-31;Brunei;139.0
56408;no;2020-08-31;Brazil;3268591.0
56409;no;2020-08-31;Botswana;224.0
56410;no;2020-08-31;Bosnia and Herzegovina;13095.0
56411;no;2020-08-31;Bolivia;60408.0
56412;no;2020-08-31;Bulgaria;11483.0
56413;no;2020-08-31;Benin;1738.0
56414;no;2020-08-31;Belize;173.0
56415;no;2020-08-31;Belgium;18422.0
56416;no;2020-08-31;Belarus;70468.0
56417;no;2020-08-31;Barbados;146.0
56418;no;2020-08-31;Bhutan;142.0
56419;no;2020-09-01;Madagascar;13915.0
56420;no;2020-09-01;MS Zaandam;0.0
56421;no;2020-09-01;Luxembourg;5990.0
56422;no;2020-09-01;Lithuania;1857.0
56423;no;2020-09-01;Liechtenstein;97.0
56424;no;2020-09-01;Lesotho;528.0
56425;no;2020-09-01;Liberia;1158.0
56426;no;2020-09-01;Lebanon;4988.0
56427;no;2020-09-01;Latvia;1173.0
56428;no;2020-09-01;Laos;21.0
56429;no;2020-09-01;Malawi;3420.0
56430;no;2020-09-01;Libya;1676.0
56431;no;2020-09-01;Malaysia;9075.0
56432;no;2020-09-01;Netherlands;0.0
56433;no;2020-09-01;Mali;2178.0
56434;no;2020-09-01;Malta;1453.0
56435;no;2020-09-01;Mauritania;6464.0
56436;no;2020-09-01;Mauritius;335.0
56437;no;2020-09-01;Mexico;501722.0
56438;no;2020-09-01;Moldova;25872.0
56439;no;2020-09-01;Monaco;116.0
56440;no;2020-09-01;Mongolia;296.0
56441;no;2020-09-01;Montenegro;4058.0
56442;no;2020-09-01;Morocco;48922.0
56443;no;2020-09-01;Mozambique;2170.0
56444;no;2020-09-01;Namibia;3379.0
56445;no;2020-09-01;Nepal;22178.0
56446;no;2020-09-01;Maldives;5265.0
56447;no;2020-09-01;Kyrgyzstan;38649.0
56448;no;2020-09-01;Gabon;7264.0
56449;no;2020-09-01;Kosovo;8788.0
56450;no;2020-09-01;New Zealand;1606.0
56451;no;2020-09-01;Gambia;1032.0
56452;no;2020-09-01;Georgia;1253.0
56453;no;2020-09-01;Germany;218403.0
56454;no;2020-09-01;Ghana;43121.0
56455;no;2020-09-01;Greece;1347.0
56456;no;2020-09-01;Grenada;24.0
56457;no;2020-09-01;Guatemala;62935.0
56458;no;2020-09-01;Guinea;8527.0
56459;no;2020-09-01;Guinea-Bissau;1127.0
56460;no;2020-09-01;Guyana;742.0
56461;no;2020-09-01;Haiti;5828.0
56462;no;2020-09-01;Holy See;12.0
56463;no;2020-09-01;Honduras;10430.0
56464;no;2020-09-01;Hungary;3821.0
56465;no;2020-09-01;Iceland;2007.0
56466;no;2020-09-01;India;2901908.0
56467;no;2020-09-01;Indonesia;128057.0
56468;no;2020-09-01;Iran;325124.0
56469;no;2020-09-01;Iraq;180473.0
56470;no;2020-09-01;Ireland;23364.0
56471;no;2020-09-01;Israel;96214.0
56472;no;2020-09-01;Italy;207944.0
56473;no;2020-09-01;Jamaica;890.0
56474;no;2020-09-01;Japan;57503.0
56475;no;2020-09-01;Jordan;1564.0
56476;no;2020-09-01;Kazakhstan;97371.0
56477;no;2020-09-01;Kenya;20211.0
56478;no;2020-09-01;Korea, South;15356.0
56479;no;2020-09-01;Kuwait;77657.0
56480;no;2020-09-01;Nicaragua;2913.0
56481;no;2020-09-01;Somalia;2481.0
56482;no;2020-09-01;Nigeria;42010.0
56483;no;2020-09-01;Sudan;6612.0
56484;no;2020-09-01;Suriname;3171.0
56485;no;2020-09-01;Sweden;0.0
56486;no;2020-09-01;Switzerland;36300.0
56487;no;2020-09-01;Syria;646.0
56488;no;2020-09-01;Taiwan*;462.0
56489;no;2020-09-01;Tajikistan;7413.0
56490;no;2020-09-01;Tanzania;183.0
56491;no;2020-09-01;Thailand;3274.0
56492;no;2020-09-01;Timor-Leste;25.0
56493;no;2020-09-01;Togo;1035.0
56494;no;2020-09-01;Trinidad and Tobago;685.0
56495;no;2020-09-01;Tunisia;1624.0
56496;no;2020-09-01;Sri Lanka;2879.0
56497;no;2020-09-01;Turkey;245929.0
56498;no;2020-09-01;Uganda;1489.0
56499;no;2020-09-01;Ukraine;59904.0
56500;no;2020-09-01;United Arab Emirates;61491.0
56501;no;2020-09-01;United Kingdom;0.0
56502;no;2020-09-01;Uruguay;1419.0
56503;no;2020-09-01;Uzbekistan;39538.0
56504;no;2020-09-01;Venezuela;39027.0
56505;no;2020-09-01;Vietnam;735.0
56506;no;2020-09-01;West Bank and Gaza;15338.0
56507;no;2020-09-01;Western Sahara;8.0
56508;no;2020-09-01;Yemen;1160.0
56509;no;2020-09-01;Zambia;11479.0
56510;no;2020-09-01;France;73727.0
56511;no;2020-09-01;US;2202663.0
56512;no;2020-09-01;Niger;1088.0
56513;no;2020-09-01;Spain;150376.0
56514;no;2020-09-01;South Africa;549993.0
56515;no;2020-09-01;North Macedonia;11525.0
56516;no;2020-09-01;Norway;9348.0
56517;no;2020-09-01;Oman;81024.0
56518;no;2020-09-01;Pakistan;280970.0
56519;no;2020-09-01;Panama;66974.0
56520;no;2020-09-01;Papua New Guinea;232.0
56521;no;2020-09-01;Paraguay;9721.0
56522;no;2020-09-01;Peru;471599.0
56523;no;2020-09-01;Philippines;158012.0
56524;no;2020-09-01;Poland;47030.0
56525;no;2020-09-01;Portugal;42104.0
56526;no;2020-09-01;Qatar;115895.0
56527;no;2020-09-01;Romania;38454.0
56528;no;2020-09-01;South Sudan;1290.0
56529;no;2020-09-01;Russia;813603.0
56530;no;2020-09-01;Saint Kitts and Nevis;17.0
56531;no;2020-09-01;Saint Lucia;26.0
56532;no;2020-09-01;Saint Vincent and the Grenadines;57.0
56533;no;2020-09-01;San Marino;660.0
56534;no;2020-09-01;Sao Tome and Principe;853.0
56535;no;2020-09-01;Saudi Arabia;291514.0
56536;no;2020-09-01;Senegal;9484.0
56537;no;2020-09-01;Serbia;0.0
56538;no;2020-09-01;Seychelles;127.0
56539;no;2020-09-01;Sierra Leone;1594.0
56540;no;2020-09-01;Singapore;55749.0
56541;no;2020-09-01;Slovakia;2478.0
56542;no;2020-09-01;Slovenia;2323.0
56543;no;2020-09-01;Rwanda;2044.0
56544;no;2020-09-01;Zimbabwe;5241.0
56545;no;2020-09-01;Finland;7200.0
56546;no;2020-09-01;Ethiopia;19487.0
56547;Isle of Man;2020-09-01;United Kingdom;312.0
56548;Jiangsu;2020-09-01;China;659.0
56549;Jiangxi;2020-09-01;China;934.0
56550;Jilin;2020-09-01;China;155.0
56551;Liaoning;2020-09-01;China;259.0
56552;Macau;2020-09-01;China;46.0
56553;Martinique;2020-09-01;France;98.0
56554;Mayotte;2020-09-01;France;2964.0
56555;Montserrat;2020-09-01;United Kingdom;12.0
56556;New Caledonia;2020-09-01;France;23.0
56557;New South Wales;2020-09-01;Australia;2994.0
56558;Ningxia;2020-09-01;China;75.0
56559;Northern Territory;2020-09-01;Australia;31.0
56560;Hunan;2020-09-01;China;1015.0
56561;Qinghai;2020-09-01;China;18.0
56562;Reunion;2020-09-01;France;880.0
56563;Saint Barthelemy;2020-09-01;France;13.0
56564;Saint Pierre and Miquelon;2020-09-01;France;4.0
56565;Shaanxi;2020-09-01;China;355.0
56566;Shandong;2020-09-01;China;809.0
56567;Shanghai;2020-09-01;China;842.0
56568;Shanxi;2020-09-01;China;201.0
56569;Sichuan;2020-09-01;China;626.0
56570;Sint Maarten;2020-09-01;Netherlands;241.0
56571;South Australia;2020-09-01;Australia;458.0
56572;St Martin;2020-09-01;France;79.0
56573;Tasmania;2020-09-01;Australia;217.0
56574;Tianjin;2020-09-01;China;213.0
56575;Queensland;2020-09-01;Australia;1084.0
56576;Tibet;2020-09-01;China;1.0
56577;Hubei;2020-09-01;China;63627.0
56578;Henan;2020-09-01;China;1254.0
56579;no;2020-09-01;Fiji;23.0
56580;Anguilla;2020-09-01;United Kingdom;3.0
56581;Anhui;2020-09-01;China;985.0
56582;Aruba;2020-09-01;Netherlands;857.0
56583;Australian Capital Territory;2020-09-01;Australia;110.0
56584;Beijing;2020-09-01;China;926.0
56585;Bermuda;2020-09-01;United Kingdom;157.0
56586;Bonaire, Sint Eustatius and Saba;2020-09-01;Netherlands;7.0
56587;British Virgin Islands;2020-09-01;United Kingdom;8.0
56588;Cayman Islands;2020-09-01;United Kingdom;204.0
56589;Channel Islands;2020-09-01;United Kingdom;545.0
56590;Chongqing;2020-09-01;China;577.0
56591;Curacao;2020-09-01;Netherlands;35.0
56592;Hong Kong;2020-09-01;China;4380.0
56593;Falkland Islands (Malvinas);2020-09-01;United Kingdom;13.0
56594;French Guiana;2020-09-01;France;8707.0
56595;French Polynesia;2020-09-01;France;205.0
56596;Fujian;2020-09-01;China;369.0
56597;Gansu;2020-09-01;China;167.0
56598;Gibraltar;2020-09-01;United Kingdom;237.0
56599;Greenland;2020-09-01;Denmark;14.0
56600;Guadeloupe;2020-09-01;France;336.0
56601;Guangdong;2020-09-01;China;1721.0
56602;Guangxi;2020-09-01;China;253.0
56603;Guizhou;2020-09-01;China;145.0
56604;Hainan;2020-09-01;China;165.0
56605;Hebei;2020-09-01;China;346.0
56606;Heilongjiang;2020-09-01;China;935.0
56607;Faroe Islands;2020-09-01;Denmark;374.0
56608;Turks and Caicos Islands;2020-09-01;United Kingdom;218.0
56609;Inner Mongolia;2020-09-01;China;258.0
56610;Western Australia;2020-09-01;Australia;641.0
56611;no;2020-09-01;Cambodia;266.0
56612;no;2020-09-01;Cameroon;17651.0
56613;no;2020-09-01;Canada;116432.0
56614;no;2020-09-01;Central African Republic;1790.0
56615;no;2020-09-01;Chad;884.0
56616;no;2020-09-01;Chile;385790.0
56617;no;2020-09-01;Colombia;469552.0
56618;no;2020-09-01;Comoros;410.0
56619;no;2020-09-01;Congo (Brazzaville);1742.0
56620;no;2020-09-01;Congo (Kinshasa);9322.0
56621;no;2020-09-01;Costa Rica;16270.0
56622;no;2020-09-01;Cote d'Ivoire;16814.0
56623;no;2020-09-01;Croatia;7735.0
56624;no;2020-09-01;Cabo Verde;3423.0
56625;no;2020-09-01;Cuba;3395.0
56626;no;2020-09-01;Czechia;18116.0
56627;no;2020-09-01;Denmark;15300.0
56628;no;2020-09-01;Diamond Princess;651.0
56629;no;2020-09-01;Djibouti;5327.0
56630;no;2020-09-01;Dominica;18.0
56631;no;2020-09-01;Dominican Republic;68736.0
56632;no;2020-09-01;Ecuador;101723.0
56633;no;2020-09-01;Egypt;73828.0
56634;no;2020-09-01;El Salvador;14570.0
56635;no;2020-09-01;Equatorial Guinea;3884.0
56636;no;2020-09-01;Eritrea;284.0
56637;no;2020-09-01;Estonia;2112.0
56638;Victoria;2020-09-01;Australia;16152.0
56639;no;2020-09-01;Cyprus;1139.0
56640;no;2020-09-01;Burundi;357.0
56641;no;2020-09-01;Eswatini;3562.0
56642;no;2020-09-01;Burkina Faso;1075.0
56643;no;2020-09-01;Burma;357.0
56644;Yunnan;2020-09-01;China;191.0
56645;Zhejiang;2020-09-01;China;1268.0
56646;no;2020-09-01;Afghanistan;29231.0
56647;no;2020-09-01;Albania;5441.0
56648;no;2020-09-01;Algeria;31493.0
56649;no;2020-09-01;Andorra;908.0
56650;no;2020-09-01;Angola;1084.0
56651;no;2020-09-01;Antigua and Barbuda;91.0
56652;no;2020-09-01;Argentina;308376.0
56653;no;2020-09-01;Armenia;38356.0
56654;no;2020-09-01;Austria;23565.0
56655;no;2020-09-01;Azerbaijan;33977.0
56656;no;2020-09-01;Bahamas;801.0
56657;Xinjiang;2020-09-01;China;877.0
56658;no;2020-09-01;Bangladesh;208177.0
56659;no;2020-09-01;Bulgaria;11615.0
56660;no;2020-09-01;Brunei;139.0
56661;no;2020-09-01;Brazil;3345240.0
56662;no;2020-09-01;Bahrain;49395.0
56663;no;2020-09-01;Bosnia and Herzegovina;13435.0
56664;no;2020-09-01;Bolivia;62124.0
56665;no;2020-09-01;Botswana;493.0
56666;no;2020-09-01;Benin;1738.0
56667;no;2020-09-01;Belize;213.0
56668;no;2020-09-01;Belgium;18457.0
56669;no;2020-09-01;Belarus;70606.0
56670;no;2020-09-01;Barbados;146.0
56671;no;2020-09-01;Bhutan;142.0
56672;no;2020-09-02;Malawi;3500.0
56673;no;2020-09-02;Madagascar;13965.0
56674;no;2020-09-02;MS Zaandam;0.0
56675;no;2020-09-02;Luxembourg;6015.0
56676;no;2020-09-02;Lithuania;1874.0
56677;no;2020-09-02;Laos;21.0
56678;no;2020-09-02;Libya;1746.0
56679;no;2020-09-02;Liberia;1162.0
56680;no;2020-09-02;Lesotho;528.0
56681;no;2020-09-02;Lebanon;5195.0
56682;no;2020-09-02;Latvia;1173.0
56683;no;2020-09-02;Netherlands;0.0
56684;no;2020-09-02;Liechtenstein;97.0
56685;no;2020-09-02;Malaysia;9079.0
56686;no;2020-09-02;Moldova;26189.0
56687;no;2020-09-02;Mali;2185.0
56688;no;2020-09-02;Malta;1490.0
56689;no;2020-09-02;Mauritania;6548.0
56690;no;2020-09-02;Mauritius;335.0
56691;no;2020-09-02;Mexico;504541.0
56692;no;2020-09-02;Monaco;91.0
56693;no;2020-09-02;Mongolia;296.0
56694;no;2020-09-02;Montenegro;4104.0
56695;no;2020-09-02;Morocco;50357.0
56696;no;2020-09-02;Mozambique;2170.0
56697;no;2020-09-02;Namibia;3454.0
56698;no;2020-09-02;Nepal;23290.0
56699;no;2020-09-02;Kyrgyzstan;38895.0
56700;no;2020-09-02;Maldives;5338.0
56701;no;2020-09-02;Kuwait;78209.0
56702;no;2020-09-02;Iceland;2016.0
56703;no;2020-09-02;Korea, South;15529.0
56704;no;2020-09-02;New Zealand;1622.0
56705;no;2020-09-02;Gabon;7335.0
56706;no;2020-09-02;Gambia;1032.0
56707;no;2020-09-02;Georgia;1270.0
56708;no;2020-09-02;Germany;219904.0
56709;no;2020-09-02;Ghana;43478.0
56710;no;2020-09-02;Greece;1347.0
56711;no;2020-09-02;Grenada;24.0
56712;no;2020-09-02;Guatemala;63688.0
56713;no;2020-09-02;Guinea;8527.0
56714;no;2020-09-02;Guinea-Bissau;1127.0
56715;no;2020-09-02;Guyana;779.0
56716;no;2020-09-02;Haiti;5870.0
56717;no;2020-09-02;Kosovo;8788.0
56718;no;2020-09-02;Holy See;12.0
56719;no;2020-09-02;Hungary;3903.0
56720;no;2020-09-02;India;2970492.0
56721;no;2020-09-02;Indonesia;129971.0
56722;no;2020-09-02;Iran;326801.0
56723;no;2020-09-02;Iraq;184205.0
56724;no;2020-09-02;Ireland;23364.0
56725;no;2020-09-02;Israel;97234.0
56726;no;2020-09-02;Italy;208201.0
56727;no;2020-09-02;Jamaica;898.0
56728;no;2020-09-02;Japan;58108.0
56729;no;2020-09-02;Jordan;1610.0
56730;no;2020-09-02;Kazakhstan;97371.0
56731;no;2020-09-02;Kenya;20211.0
56732;no;2020-09-02;Honduras;11147.0
56733;no;2020-09-02;Nicaragua;2913.0
56734;no;2020-09-02;France;73946.0
56735;no;2020-09-02;Nigeria;42439.0
56736;no;2020-09-02;Sri Lanka;2883.0
56737;no;2020-09-02;Sudan;6612.0
56738;no;2020-09-02;Suriname;3272.0
56739;no;2020-09-02;Sweden;0.0
56740;no;2020-09-02;Switzerland;36500.0
56741;no;2020-09-02;Syria;661.0
56742;no;2020-09-02;Taiwan*;471.0
56743;no;2020-09-02;Tajikistan;7447.0
56744;no;2020-09-02;Tanzania;183.0
56745;no;2020-09-02;Thailand;3277.0
56746;no;2020-09-02;Timor-Leste;25.0
56747;no;2020-09-02;Togo;1055.0
56748;no;2020-09-02;Trinidad and Tobago;691.0
56749;no;2020-09-02;Spain;150376.0
56750;no;2020-09-02;Tunisia;1628.0
56751;no;2020-09-02;US;2231757.0
56752;no;2020-09-02;Uganda;1528.0
56753;no;2020-09-02;Ukraine;60943.0
56754;no;2020-09-02;United Arab Emirates;62029.0
56755;no;2020-09-02;United Kingdom;0.0
56756;no;2020-09-02;Uruguay;1433.0
56757;no;2020-09-02;Uzbekistan;39664.0
56758;no;2020-09-02;Venezuela;39912.0
56759;no;2020-09-02;Vietnam;746.0
56760;no;2020-09-02;West Bank and Gaza;15483.0
56761;no;2020-09-02;Western Sahara;8.0
56762;no;2020-09-02;Yemen;1175.0
56763;no;2020-09-02;Zambia;11494.0
56764;no;2020-09-02;Turkey;246876.0
56765;no;2020-09-02;Niger;1088.0
56766;no;2020-09-02;South Sudan;1290.0
56767;no;2020-09-02;Somalia;2481.0
56768;no;2020-09-02;North Macedonia;11741.0
56769;no;2020-09-02;Norway;9348.0
56770;no;2020-09-02;Oman;81024.0
56771;no;2020-09-02;Pakistan;281925.0
56772;no;2020-09-02;Panama;67487.0
56773;no;2020-09-02;Papua New Guinea;232.0
56774;no;2020-09-02;Paraguay;9981.0
56775;no;2020-09-02;Peru;480177.0
56776;no;2020-09-02;Philippines;158610.0
56777;no;2020-09-02;Poland;47865.0
56778;no;2020-09-02;Portugal;42233.0
56779;no;2020-09-02;Qatar;116111.0
56780;no;2020-09-02;Romania;38701.0
56781;no;2020-09-02;South Africa;553456.0
56782;no;2020-09-02;Russia;819043.0
56783;no;2020-09-02;Saint Kitts and Nevis;17.0
56784;no;2020-09-02;Saint Lucia;26.0
56785;no;2020-09-02;Saint Vincent and the Grenadines;57.0
56786;no;2020-09-02;San Marino;660.0
56787;no;2020-09-02;Sao Tome and Principe;855.0
56788;no;2020-09-02;Saudi Arabia;292510.0
56789;no;2020-09-02;Senegal;9506.0
56790;no;2020-09-02;Serbia;0.0
56791;no;2020-09-02;Seychelles;127.0
56792;no;2020-09-02;Sierra Leone;1600.0
56793;no;2020-09-02;Singapore;55891.0
56794;no;2020-09-02;Slovakia;2523.0
56795;no;2020-09-02;Slovenia;2359.0
56796;no;2020-09-02;Rwanda;2071.0
56797;no;2020-09-02;Finland;7350.0
56798;no;2020-09-02;Zimbabwe;5250.0
56799;no;2020-09-02;Ethiopia;19903.0
56800;Isle of Man;2020-09-02;United Kingdom;312.0
56801;Jiangsu;2020-09-02;China;659.0
56802;Jiangxi;2020-09-02;China;934.0
56803;Jilin;2020-09-02;China;155.0
56804;Liaoning;2020-09-02;China;259.0
56805;Macau;2020-09-02;China;46.0
56806;Martinique;2020-09-02;France;98.0
56807;Mayotte;2020-09-02;France;2964.0
56808;Montserrat;2020-09-02;United Kingdom;12.0
56809;New Caledonia;2020-09-02;France;23.0
56810;New South Wales;2020-09-02;Australia;2994.0
56811;Ningxia;2020-09-02;China;75.0
56812;Northern Territory;2020-09-02;Australia;31.0
56813;Inner Mongolia;2020-09-02;China;259.0
56814;Qinghai;2020-09-02;China;18.0
56815;Reunion;2020-09-02;France;880.0
56816;Saint Barthelemy;2020-09-02;France;13.0
56817;Saint Pierre and Miquelon;2020-09-02;France;4.0
56818;Shaanxi;2020-09-02;China;360.0
56819;Shandong;2020-09-02;China;809.0
56820;Shanghai;2020-09-02;China;849.0
56821;Shanxi;2020-09-02;China;201.0
56822;Sichuan;2020-09-02;China;630.0
56823;Sint Maarten;2020-09-02;Netherlands;302.0
56824;South Australia;2020-09-02;Australia;459.0
56825;St Martin;2020-09-02;France;79.0
56826;Tasmania;2020-09-02;Australia;217.0
56827;Tianjin;2020-09-02;China;214.0
56828;Queensland;2020-09-02;Australia;1086.0
56829;Tibet;2020-09-02;China;1.0
56830;Hunan;2020-09-02;China;1015.0
56831;Hong Kong;2020-09-02;China;4401.0
56832;Anguilla;2020-09-02;United Kingdom;3.0
56833;Anhui;2020-09-02;China;985.0
56834;Aruba;2020-09-02;Netherlands;934.0
56835;Australian Capital Territory;2020-09-02;Australia;110.0
56836;Beijing;2020-09-02;China;926.0
56837;Bermuda;2020-09-02;United Kingdom;157.0
56838;Bonaire, Sint Eustatius and Saba;2020-09-02;Netherlands;7.0
56839;British Virgin Islands;2020-09-02;United Kingdom;8.0
56840;Cayman Islands;2020-09-02;United Kingdom;204.0
56841;Channel Islands;2020-09-02;United Kingdom;575.0
56842;Chongqing;2020-09-02;China;577.0
56843;Curacao;2020-09-02;Netherlands;39.0
56844;Falkland Islands (Malvinas);2020-09-02;United Kingdom;13.0
56845;Hubei;2020-09-02;China;63627.0
56846;Faroe Islands;2020-09-02;Denmark;374.0
56847;French Polynesia;2020-09-02;France;336.0
56848;Fujian;2020-09-02;China;369.0
56849;Gansu;2020-09-02;China;167.0
56850;Gibraltar;2020-09-02;United Kingdom;240.0
56851;Greenland;2020-09-02;Denmark;14.0
56852;Guadeloupe;2020-09-02;France;336.0
56853;Guangdong;2020-09-02;China;1722.0
56854;Guangxi;2020-09-02;China;253.0
56855;Guizhou;2020-09-02;China;145.0
56856;Hainan;2020-09-02;China;165.0
56857;Hebei;2020-09-02;China;347.0
56858;Heilongjiang;2020-09-02;China;935.0
56859;Henan;2020-09-02;China;1254.0
56860;French Guiana;2020-09-02;France;8739.0
56861;Turks and Caicos Islands;2020-09-02;United Kingdom;218.0
56862;no;2020-09-02;Fiji;23.0
56863;Western Australia;2020-09-02;Australia;641.0
56864;no;2020-09-02;Cambodia;271.0
56865;no;2020-09-02;Cameroon;17651.0
56866;no;2020-09-02;Canada;116866.0
56867;no;2020-09-02;Central African Republic;1803.0
56868;no;2020-09-02;Chad;904.0
